Date,SUNRISE_LST,SUNSET_LST
11/4/2029,6:30:15,16:50:07
11/5/2029,6:31:25,16:48:59
11/6/2029,6:32:36,16:47:52
11/7/2029,6:33:46,16:46:48
11/8/2029,6:34:57,16:45:44
11/9/2029,6:36:08,16:44:43
11/10/2029,6:37:19,16:43:43
11/11/2029,6:38:30,16:42:45
11/12/2029,6:39:40,16:41:48
11/13/2029,6:40:51,16:40:53
11/14/2029,6:42:02,16:40:01
11/15/2029,6:43:12,16:39:10
11/16/2029,6:44:23,16:38:21
11/17/2029,6:45:33,16:37:33
11/18/2029,6:46:42,16:36:48
11/19/2029,6:47:52,16:36:05
11/20/2029,6:49:01,16:35:24
11/21/2029,6:50:10,16:34:44
11/22/2029,6:51:18,16:34:07
11/23/2029,6:52:26,16:33:32
11/24/2029,6:53:33,16:32:59
11/25/2029,6:54:39,16:32:28
11/26/2029,6:55:45,16:32:00
11/27/2029,6:56:51,16:31:33
11/28/2029,6:57:55,16:31:09
11/29/2029,6:58:59,16:30:47
11/30/2029,7:00:01,16:30:27
12/1/2029,7:01:03,16:30:10
12/2/2029,7:02:04,16:29:54
12/3/2029,7:03:04,16:29:41
12/4/2029,7:04:03,16:29:30
12/5/2029,7:05:00,16:29:22
12/6/2029,7:05:56,16:29:16
12/7/2029,7:06:51,16:29:12
12/8/2029,7:07:45,16:29:10
12/9/2029,7:08:37,16:29:11
12/10/2029,7:09:28,16:29:14
12/11/2029,7:10:18,16:29:19
12/12/2029,7:11:06,16:29:27
12/13/2029,7:11:52,16:29:37
12/14/2029,7:12:37,16:29:49
12/15/2029,7:13:20,16:30:03
12/16/2029,7:14:01,16:30:20
12/17/2029,7:14:40,16:30:39
12/18/2029,7:15:18,16:31:00
12/19/2029,7:15:54,16:31:23
12/20/2029,7:16:28,16:31:48
12/21/2029,7:16:59,16:32:16
12/22/2029,7:17:29,16:32:45
12/23/2029,7:17:57,16:33:17
12/24/2029,7:18:23,16:33:51
12/25/2029,7:18:47,16:34:26
12/26/2029,7:19:09,16:35:04
12/27/2029,7:19:28,16:35:43
12/28/2029,7:19:45,16:36:24
12/29/2029,7:20:01,16:37:08
12/30/2029,7:20:14,16:37:53
12/31/2029,7:20:25,16:38:39
1/1/2030,7:20:33,16:39:27
1/2/2030,7:20:39,16:40:17
1/3/2030,7:20:44,16:41:09
1/4/2030,7:20:45,16:42:02
1/5/2030,7:20:45,16:42:57
1/6/2030,7:20:42,16:43:52
1/7/2030,7:20:37,16:44:50
1/8/2030,7:20:30,16:45:48
1/9/2030,7:20:21,16:46:48
1/10/2030,7:20:09,16:47:49
1/11/2030,7:19:55,16:48:51
1/12/2030,7:19:39,16:49:55
1/13/2030,7:19:21,16:50:59
1/14/2030,7:19:00,16:52:04
1/15/2030,7:18:37,16:53:10
1/16/2030,7:18:12,16:54:17
1/17/2030,7:17:45,16:55:25
1/18/2030,7:17:16,16:56:34
1/19/2030,7:16:45,16:57:43
1/20/2030,7:16:11,16:58:53
1/21/2030,7:15:36,17:00:04
1/22/2030,7:14:58,17:01:15
1/23/2030,7:14:19,17:02:26
1/24/2030,7:13:37,17:03:38
1/25/2030,7:12:53,17:04:51
1/26/2030,7:12:08,17:06:03
1/27/2030,7:11:21,17:07:16
1/28/2030,7:10:31,17:08:30
1/29/2030,7:09:40,17:09:43
1/30/2030,7:08:47,17:10:57
1/31/2030,7:07:53,17:12:11
2/1/2030,7:06:56,17:13:25
2/2/2030,7:05:58,17:14:39
2/3/2030,7:04:58,17:15:53
2/4/2030,7:03:57,17:17:07
2/5/2030,7:02:53,17:18:21
2/6/2030,7:01:49,17:19:35
2/7/2030,7:00:43,17:20:49
2/8/2030,6:59:35,17:22:03
2/9/2030,6:58:26,17:23:16
2/10/2030,6:57:15,17:24:30
2/11/2030,6:56:03,17:25:43
2/12/2030,6:54:49,17:26:56
2/13/2030,6:53:35,17:28:09
2/14/2030,6:52:19,17:29:22
2/15/2030,6:51:01,17:30:35
2/16/2030,6:49:43,17:31:47
2/17/2030,6:48:23,17:32:59
2/18/2030,6:47:02,17:34:11
2/19/2030,6:45:40,17:35:22
2/20/2030,6:44:17,17:36:33
2/21/2030,6:42:53,17:37:44
2/22/2030,6:41:28,17:38:55
2/23/2030,6:40:02,17:40:05
2/24/2030,6:38:35,17:41:15
2/25/2030,6:37:07,17:42:25
2/26/2030,6:35:39,17:43:34
2/27/2030,6:34:09,17:44:43
2/28/2030,6:32:39,17:45:52
3/1/2030,6:31:08,17:47:00
3/2/2030,6:29:36,17:48:08
3/3/2030,6:28:03,17:49:16
3/4/2030,6:26:30,17:50:24
3/5/2030,6:24:57,17:51:31
3/6/2030,6:23:22,17:52:38
3/7/2030,6:21:47,17:53:45
3/8/2030,6:20:12,17:54:51
3/9/2030,6:18:36,17:55:57
3/10/2030,6:17:00,17:57:03
3/11/2030,6:15:23,17:58:09
3/12/2030,6:13:46,17:59:14
3/13/2030,6:12:08,18:00:20
3/14/2030,6:10:30,18:01:25
3/15/2030,6:08:52,18:02:30
3/16/2030,6:07:13,18:03:34
3/17/2030,6:05:35,18:04:39
3/18/2030,6:03:56,18:05:43
3/19/2030,6:02:17,18:06:47
3/20/2030,6:00:38,18:07:51
3/21/2030,5:58:58,18:08:55
3/22/2030,5:57:19,18:09:58
3/23/2030,5:55:40,18:11:02
3/24/2030,5:54:00,18:12:05
3/25/2030,5:52:21,18:13:09
3/26/2030,5:50:41,18:14:12
3/27/2030,5:49:02,18:15:15
3/28/2030,5:47:23,18:16:18
3/29/2030,5:45:44,18:17:21
3/30/2030,5:44:05,18:18:24
3/31/2030,5:42:26,18:19:27
4/1/2030,5:40:47,18:20:30
4/2/2030,5:39:09,18:21:33
4/3/2030,5:37:31,18:22:35
4/4/2030,5:35:54,18:23:38
4/5/2030,5:34:16,18:24:41
4/6/2030,5:32:39,18:25:44
4/7/2030,5:31:03,18:26:46
4/8/2030,5:29:27,18:27:49
4/9/2030,5:27:51,18:28:52
4/10/2030,5:26:16,18:29:54
4/11/2030,5:24:41,18:30:57
4/12/2030,5:23:07,18:32:00
4/13/2030,5:21:34,18:33:03
4/14/2030,5:20:01,18:34:06
4/15/2030,5:18:29,18:35:08
4/16/2030,5:16:57,18:36:11
4/17/2030,5:15:26,18:37:14
4/18/2030,5:13:56,18:38:17
4/19/2030,5:12:27,18:39:20
4/20/2030,5:10:58,18:40:23
4/21/2030,5:09:31,18:41:26
4/22/2030,5:08:04,18:42:29
4/23/2030,5:06:38,18:43:32
4/24/2030,5:05:13,18:44:35
4/25/2030,5:03:49,18:45:37
4/26/2030,5:02:26,18:46:40
4/27/2030,5:01:04,18:47:43
4/28/2030,4:59:43,18:48:46
4/29/2030,4:58:23,18:49:48
4/30/2030,4:57:04,18:50:51
5/1/2030,4:55:47,18:51:53
5/2/2030,4:54:30,18:52:56
5/3/2030,4:53:15,18:53:58
5/4/2030,4:52:01,18:55:00
5/5/2030,4:50:49,18:56:02
5/6/2030,4:49:38,18:57:03
5/7/2030,4:48:28,18:58:05
5/8/2030,4:47:19,18:59:06
5/9/2030,4:46:12,19:00:07
5/10/2030,4:45:06,19:01:07
5/11/2030,4:44:02,19:02:08
5/12/2030,4:42:59,19:03:08
5/13/2030,4:41:58,19:04:07
5/14/2030,4:40:58,19:05:06
5/15/2030,4:40:00,19:06:05
5/16/2030,4:39:04,19:07:03
5/17/2030,4:38:09,19:08:01
5/18/2030,4:37:16,19:08:58
5/19/2030,4:36:24,19:09:54
5/20/2030,4:35:34,19:10:50
5/21/2030,4:34:46,19:11:45
5/22/2030,4:34:00,19:12:40
5/23/2030,4:33:16,19:13:34
5/24/2030,4:32:33,19:14:27
5/25/2030,4:31:52,19:15:19
5/26/2030,4:31:13,19:16:10
5/27/2030,4:30:36,19:17:01
5/28/2030,4:30:01,19:17:50
5/29/2030,4:29:27,19:18:39
5/30/2030,4:28:56,19:19:26
5/31/2030,4:28:27,19:20:13
6/1/2030,4:27:59,19:20:58
6/2/2030,4:27:34,19:21:42
6/3/2030,4:27:10,19:22:25
6/4/2030,4:26:48,19:23:07
6/5/2030,4:26:29,19:23:47
6/6/2030,4:26:11,19:24:26
6/7/2030,4:25:55,19:25:04
6/8/2030,4:25:42,19:25:40
6/9/2030,4:25:30,19:26:15
6/10/2030,4:25:20,19:26:48
6/11/2030,4:25:13,19:27:20
6/12/2030,4:25:07,19:27:50
6/13/2030,4:25:03,19:28:18
6/14/2030,4:25:01,19:28:45
6/15/2030,4:25:02,19:29:11
6/16/2030,4:25:04,19:29:34
6/17/2030,4:25:08,19:29:56
6/18/2030,4:25:14,19:30:16
6/19/2030,4:25:22,19:30:34
6/20/2030,4:25:31,19:30:51
6/21/2030,4:25:43,19:31:05
6/22/2030,4:25:56,19:31:18
6/23/2030,4:26:11,19:31:29
6/24/2030,4:26:28,19:31:38
6/25/2030,4:26:47,19:31:45
6/26/2030,4:27:08,19:31:50
6/27/2030,4:27:30,19:31:53
6/28/2030,4:27:53,19:31:54
6/29/2030,4:28:19,19:31:53
6/30/2030,4:28:46,19:31:50
7/1/2030,4:29:14,19:31:45
7/2/2030,4:29:44,19:31:38
7/3/2030,4:30:16,19:31:28
7/4/2030,4:30:49,19:31:17
7/5/2030,4:31:23,19:31:04
7/6/2030,4:31:59,19:30:49
7/7/2030,4:32:36,19:30:32
7/8/2030,4:33:15,19:30:13
7/9/2030,4:33:54,19:29:51
7/10/2030,4:34:35,19:29:28
7/11/2030,4:35:17,19:29:03
7/12/2030,4:36:00,19:28:36
7/13/2030,4:36:44,19:28:06
7/14/2030,4:37:29,19:27:35
7/15/2030,4:38:15,19:27:02
7/16/2030,4:39:02,19:26:27
7/17/2030,4:39:50,19:25:50
7/18/2030,4:40:39,19:25:11
7/19/2030,4:41:29,19:24:30
7/20/2030,4:42:19,19:23:47
7/21/2030,4:43:10,19:23:03
7/22/2030,4:44:02,19:22:16
7/23/2030,4:44:55,19:21:28
7/24/2030,4:45:48,19:20:38
7/25/2030,4:46:41,19:19:47
7/26/2030,4:47:35,19:18:53
7/27/2030,4:48:30,19:17:58
7/28/2030,4:49:25,19:17:01
7/29/2030,4:50:21,19:16:03
7/30/2030,4:51:17,19:15:03
7/31/2030,4:52:13,19:14:01
8/1/2030,4:53:10,19:12:58
8/2/2030,4:54:07,19:11:53
8/3/2030,4:55:04,19:10:47
8/4/2030,4:56:02,19:09:39
8/5/2030,4:57:00,19:08:30
8/6/2030,4:57:58,19:07:20
8/7/2030,4:58:56,19:06:08
8/8/2030,4:59:54,19:04:54
8/9/2030,5:00:53,19:03:40
8/10/2030,5:01:51,19:02:24
8/11/2030,5:02:50,19:01:07
8/12/2030,5:03:49,18:59:48
8/13/2030,5:04:48,18:58:29
8/14/2030,5:05:47,18:57:08
8/15/2030,5:06:46,18:55:46
8/16/2030,5:07:45,18:54:24
8/17/2030,5:08:44,18:53:00
8/18/2030,5:09:43,18:51:35
8/19/2030,5:10:42,18:50:09
8/20/2030,5:11:41,18:48:42
8/21/2030,5:12:40,18:47:14
8/22/2030,5:13:38,18:45:45
8/23/2030,5:14:37,18:44:16
8/24/2030,5:15:36,18:42:45
8/25/2030,5:16:35,18:41:14
8/26/2030,5:17:34,18:39:42
8/27/2030,5:18:33,18:38:09
8/28/2030,5:19:31,18:36:36
8/29/2030,5:20:30,18:35:02
8/30/2030,5:21:28,18:33:27
8/31/2030,5:22:27,18:31:51
9/1/2030,5:23:25,18:30:15
9/2/2030,5:24:24,18:28:39
9/3/2030,5:25:22,18:27:02
9/4/2030,5:26:21,18:25:24
9/5/2030,5:27:19,18:23:46
9/6/2030,5:28:17,18:22:08
9/7/2030,5:29:16,18:20:29
9/8/2030,5:30:14,18:18:50
9/9/2030,5:31:12,18:17:10
9/10/2030,5:32:10,18:15:30
9/11/2030,5:33:09,18:13:50
9/12/2030,5:34:07,18:12:09
9/13/2030,5:35:05,18:10:29
9/14/2030,5:36:04,18:08:48
9/15/2030,5:37:02,18:07:07
9/16/2030,5:38:01,18:05:25
9/17/2030,5:38:59,18:03:44
9/18/2030,5:39:58,18:02:02
9/19/2030,5:40:56,18:00:21
9/20/2030,5:41:55,17:58:39
9/21/2030,5:42:54,17:56:58
9/22/2030,5:43:53,17:55:16
9/23/2030,5:44:52,17:53:35
9/24/2030,5:45:51,17:51:54
9/25/2030,5:46:51,17:50:12
9/26/2030,5:47:50,17:48:31
9/27/2030,5:48:50,17:46:50
9/28/2030,5:49:50,17:45:10
9/29/2030,5:50:50,17:43:29
9/30/2030,5:51:50,17:41:49
10/1/2030,5:52:51,17:40:09
10/2/2030,5:53:51,17:38:29
10/3/2030,5:54:52,17:36:50
10/4/2030,5:55:53,17:35:11
10/5/2030,5:56:55,17:33:33
10/6/2030,5:57:56,17:31:55
10/7/2030,5:58:58,17:30:17
10/8/2030,6:00:01,17:28:41
10/9/2030,6:01:03,17:27:04
10/10/2030,6:02:06,17:25:28
10/11/2030,6:03:09,17:23:53
10/12/2030,6:04:12,17:22:19
10/13/2030,6:05:16,17:20:45
10/14/2030,6:06:20,17:19:12
10/15/2030,6:07:25,17:17:39
10/16/2030,6:08:29,17:16:08
10/17/2030,6:09:34,17:14:37
10/18/2030,6:10:40,17:13:07
10/19/2030,6:11:45,17:11:38
10/20/2030,6:12:51,17:10:10
10/21/2030,6:13:58,17:08:43
10/22/2030,6:15:04,17:07:17
10/23/2030,6:16:11,17:05:51
10/24/2030,6:17:19,17:04:27
10/25/2030,6:18:26,17:03:04
10/26/2030,6:19:34,17:01:43
10/27/2030,6:20:42,17:00:22
10/28/2030,6:21:51,16:59:03
10/29/2030,6:23:00,16:57:45
10/30/2030,6:24:09,16:56:28
10/31/2030,6:25:18,16:55:12
11/1/2030,6:26:28,16:53:58
11/2/2030,6:27:37,16:52:45
11/3/2030,6:28:47,16:51:34
11/4/2030,6:29:58,16:50:24
11/5/2030,6:31:08,16:49:15
11/6/2030,6:32:19,16:48:09
11/7/2030,6:33:29,16:47:03
11/8/2030,6:34:40,16:46:00
11/9/2030,6:35:51,16:44:58
11/10/2030,6:37:01,16:43:57
11/11/2030,6:38:12,16:42:59
11/12/2030,6:39:23,16:42:02
11/13/2030,6:40:34,16:41:07
11/14/2030,6:41:44,16:40:13
11/15/2030,6:42:55,16:39:22
11/16/2030,6:44:05,16:38:32
11/17/2030,6:45:15,16:37:45
11/18/2030,6:46:25,16:36:59
11/19/2030,6:47:35,16:36:15
11/20/2030,6:48:44,16:35:34
11/21/2030,6:49:53,16:34:54
11/22/2030,6:51:01,16:34:16
11/23/2030,6:52:09,16:33:41
11/24/2030,6:53:16,16:33:07
11/25/2030,6:54:23,16:32:36
11/26/2030,6:55:29,16:32:07
11/27/2030,6:56:35,16:31:40
11/28/2030,6:57:39,16:31:15
11/29/2030,6:58:43,16:30:52
11/30/2030,6:59:46,16:30:32
12/1/2030,7:00:48,16:30:14
12/2/2030,7:01:49,16:29:58
12/3/2030,7:02:49,16:29:44
12/4/2030,7:03:48,16:29:33
12/5/2030,7:04:46,16:29:24
12/6/2030,7:05:42,16:29:17
12/7/2030,7:06:38,16:29:13
12/8/2030,7:07:32,16:29:11
12/9/2030,7:08:25,16:29:11
12/10/2030,7:09:16,16:29:13
12/11/2030,7:10:06,16:29:18
12/12/2030,7:10:54,16:29:25
12/13/2030,7:11:41,16:29:34
12/14/2030,7:12:26,16:29:46
12/15/2030,7:13:09,16:30:00
12/16/2030,7:13:51,16:30:16
12/17/2030,7:14:30,16:30:34
12/18/2030,7:15:09,16:30:55
12/19/2030,7:15:45,16:31:17
12/20/2030,7:16:19,16:31:42
12/21/2030,7:16:51,16:32:09
12/22/2030,7:17:22,16:32:38
12/23/2030,7:17:50,16:33:09
12/24/2030,7:18:17,16:33:42
12/25/2030,7:18:41,16:34:17
12/26/2030,7:19:03,16:34:55
12/27/2030,7:19:23,16:35:34
12/28/2030,7:19:41,16:36:14
12/29/2030,7:19:57,16:36:57
12/30/2030,7:20:10,16:37:42
12/31/2030,7:20:22,16:38:28
1/1/2031,7:20:31,16:39:16
1/2/2031,7:20:38,16:40:05
1/3/2031,7:20:42,16:40:56
1/4/2031,7:20:45,16:41:49
1/5/2031,7:20:45,16:42:43
1/6/2031,7:20:43,16:43:39
1/7/2031,7:20:38,16:44:36
1/8/2031,7:20:32,16:45:34
1/9/2031,7:20:23,16:46:34
1/10/2031,7:20:12,16:47:34
1/11/2031,7:19:58,16:48:36
1/12/2031,7:19:43,16:49:39
1/13/2031,7:19:25,16:50:43
1/14/2031,7:19:05,16:51:48
1/15/2031,7:18:43,16:52:54
1/16/2031,7:18:18,16:54:01
1/17/2031,7:17:52,16:55:09
1/18/2031,7:17:23,16:56:17
1/19/2031,7:16:52,16:57:26
1/20/2031,7:16:19,16:58:36
1/21/2031,7:15:44,16:59:46
1/22/2031,7:15:07,17:00:57
1/23/2031,7:14:28,17:02:09
1/24/2031,7:13:47,17:03:21
1/25/2031,7:13:04,17:04:33
1/26/2031,7:12:19,17:05:46
1/27/2031,7:11:32,17:06:59
1/28/2031,7:10:43,17:08:12
1/29/2031,7:09:52,17:09:25
1/30/2031,7:09:00,17:10:39
1/31/2031,7:08:06,17:11:53
2/1/2031,7:07:10,17:13:07
2/2/2031,7:06:12,17:14:21
2/3/2031,7:05:12,17:15:35
2/4/2031,7:04:11,17:16:49
2/5/2031,7:03:09,17:18:03
2/6/2031,7:02:04,17:19:17
2/7/2031,7:00:58,17:20:31
2/8/2031,6:59:51,17:21:45
2/9/2031,6:58:42,17:22:58
2/10/2031,6:57:32,17:24:12
2/11/2031,6:56:20,17:25:25
2/12/2031,6:55:07,17:26:39
2/13/2031,6:53:53,17:27:52
2/14/2031,6:52:37,17:29:04
2/15/2031,6:51:20,17:30:17
2/16/2031,6:50:02,17:31:29
2/17/2031,6:48:42,17:32:41
2/18/2031,6:47:22,17:33:53
2/19/2031,6:46:00,17:35:05
2/20/2031,6:44:37,17:36:16
2/21/2031,6:43:14,17:37:27
2/22/2031,6:41:49,17:38:37
2/23/2031,6:40:23,17:39:48
2/24/2031,6:38:56,17:40:58
2/25/2031,6:37:29,17:42:08
2/26/2031,6:36:00,17:43:17
2/27/2031,6:34:31,17:44:26
2/28/2031,6:33:01,17:45:35
3/1/2031,6:31:30,17:46:43
3/2/2031,6:29:58,17:47:52
3/3/2031,6:28:26,17:49:00
3/4/2031,6:26:53,17:50:07
3/5/2031,6:25:19,17:51:15
3/6/2031,6:23:45,17:52:22
3/7/2031,6:22:10,17:53:28
3/8/2031,6:20:35,17:54:35
3/9/2031,6:18:59,17:55:41
3/10/2031,6:17:23,17:56:47
3/11/2031,6:15:46,17:57:53
3/12/2031,6:14:09,17:58:58
3/13/2031,6:12:32,18:00:04
3/14/2031,6:10:54,18:01:09
3/15/2031,6:09:16,18:02:14
3/16/2031,6:07:37,18:03:18
3/17/2031,6:05:59,18:04:23
3/18/2031,6:04:20,18:05:27
3/19/2031,6:02:41,18:06:31
3/20/2031,6:01:02,18:07:35
3/21/2031,5:59:22,18:08:39
3/22/2031,5:57:43,18:09:43
3/23/2031,5:56:04,18:10:46
3/24/2031,5:54:24,18:11:50
3/25/2031,5:52:45,18:12:53
3/26/2031,5:51:05,18:13:56
3/27/2031,5:49:26,18:15:00
3/28/2031,5:47:47,18:16:03
3/29/2031,5:46:08,18:17:06
3/30/2031,5:44:29,18:18:09
3/31/2031,5:42:50,18:19:12
4/1/2031,5:41:11,18:20:14
4/2/2031,5:39:33,18:21:17
4/3/2031,5:37:55,18:22:20
4/4/2031,5:36:17,18:23:23
4/5/2031,5:34:40,18:24:26
4/6/2031,5:33:03,18:25:28
4/7/2031,5:31:26,18:26:31
4/8/2031,5:29:50,18:27:34
4/9/2031,5:28:14,18:28:36
4/10/2031,5:26:39,18:29:39
4/11/2031,5:25:04,18:30:42
4/12/2031,5:23:30,18:31:45
4/13/2031,5:21:56,18:32:48
4/14/2031,5:20:23,18:33:50
4/15/2031,5:18:51,18:34:53
4/16/2031,5:17:19,18:35:56
4/17/2031,5:15:48,18:36:59
4/18/2031,5:14:18,18:38:02
4/19/2031,5:12:49,18:39:05
4/20/2031,5:11:20,18:40:08
4/21/2031,5:09:52,18:41:11
4/22/2031,5:08:25,18:42:13
4/23/2031,5:06:59,18:43:16
4/24/2031,5:05:34,18:44:19
4/25/2031,5:04:09,18:45:22
4/26/2031,5:02:46,18:46:25
4/27/2031,5:01:24,18:47:28
4/28/2031,5:00:03,18:48:30
4/29/2031,4:58:43,18:49:33
4/30/2031,4:57:24,18:50:36
5/1/2031,4:56:06,18:51:38
5/2/2031,4:54:49,18:52:40
5/3/2031,4:53:34,18:53:43
5/4/2031,4:52:19,18:54:45
5/5/2031,4:51:07,18:55:47
5/6/2031,4:49:55,18:56:48
5/7/2031,4:48:45,18:57:50
5/8/2031,4:47:36,18:58:51
5/9/2031,4:46:28,18:59:52
5/10/2031,4:45:22,19:00:53
5/11/2031,4:44:18,19:01:53
5/12/2031,4:43:14,19:02:53
5/13/2031,4:42:13,19:03:53
5/14/2031,4:41:13,19:04:52
5/15/2031,4:40:14,19:05:51
5/16/2031,4:39:17,19:06:49
5/17/2031,4:38:22,19:07:47
5/18/2031,4:37:29,19:08:44
5/19/2031,4:36:37,19:09:41
5/20/2031,4:35:47,19:10:37
5/21/2031,4:34:58,19:11:32
5/22/2031,4:34:11,19:12:27
5/23/2031,4:33:26,19:13:21
5/24/2031,4:32:43,19:14:14
5/25/2031,4:32:02,19:15:06
5/26/2031,4:31:23,19:15:58
5/27/2031,4:30:45,19:16:49
5/28/2031,4:30:09,19:17:38
5/29/2031,4:29:36,19:18:27
5/30/2031,4:29:04,19:19:15
5/31/2031,4:28:34,19:20:01
6/1/2031,4:28:06,19:20:47
6/2/2031,4:27:40,19:21:31
6/3/2031,4:27:16,19:22:14
6/4/2031,4:26:54,19:22:56
6/5/2031,4:26:34,19:23:37
6/6/2031,4:26:16,19:24:16
6/7/2031,4:25:59,19:24:54
6/8/2031,4:25:45,19:25:31
6/9/2031,4:25:33,19:26:06
6/10/2031,4:25:23,19:26:40
6/11/2031,4:25:15,19:27:12
6/12/2031,4:25:09,19:27:43
6/13/2031,4:25:04,19:28:12
6/14/2031,4:25:02,19:28:39
6/15/2031,4:25:02,19:29:05
6/16/2031,4:25:03,19:29:29
6/17/2031,4:25:07,19:29:51
6/18/2031,4:25:12,19:30:11
6/19/2031,4:25:20,19:30:30
6/20/2031,4:25:29,19:30:47
6/21/2031,4:25:40,19:31:02
6/22/2031,4:25:53,19:31:15
6/23/2031,4:26:08,19:31:26
6/24/2031,4:26:24,19:31:36
6/25/2031,4:26:43,19:31:43
6/26/2031,4:27:03,19:31:48
6/27/2031,4:27:25,19:31:52
6/28/2031,4:27:48,19:31:53
6/29/2031,4:28:13,19:31:53
6/30/2031,4:28:40,19:31:50
7/1/2031,4:29:08,19:31:46
7/2/2031,4:29:37,19:31:39
7/3/2031,4:30:09,19:31:31
7/4/2031,4:30:41,19:31:20
7/5/2031,4:31:15,19:31:08
7/6/2031,4:31:51,19:30:53
7/7/2031,4:32:28,19:30:36
7/8/2031,4:33:06,19:30:17
7/9/2031,4:33:45,19:29:57
7/10/2031,4:34:25,19:29:34
7/11/2031,4:35:07,19:29:09
7/12/2031,4:35:50,19:28:42
7/13/2031,4:36:34,19:28:14
7/14/2031,4:37:19,19:27:43
7/15/2031,4:38:04,19:27:10
7/16/2031,4:38:51,19:26:35
7/17/2031,4:39:39,19:25:59
7/18/2031,4:40:28,19:25:20
7/19/2031,4:41:17,19:24:40
7/20/2031,4:42:07,19:23:58
7/21/2031,4:42:58,19:23:14
7/22/2031,4:43:50,19:22:28
7/23/2031,4:44:42,19:21:40
7/24/2031,4:45:35,19:20:51
7/25/2031,4:46:28,19:19:59
7/26/2031,4:47:23,19:19:06
7/27/2031,4:48:17,19:18:11
7/28/2031,4:49:12,19:17:15
7/29/2031,4:50:08,19:16:17
7/30/2031,4:51:04,19:15:17
7/31/2031,4:52:00,19:14:16
8/1/2031,4:52:56,19:13:13
8/2/2031,4:53:53,19:12:09
8/3/2031,4:54:51,19:11:03
8/4/2031,4:55:48,19:09:56
8/5/2031,4:56:46,19:08:47
8/6/2031,4:57:44,19:07:37
8/7/2031,4:58:42,19:06:25
8/8/2031,4:59:40,19:05:12
8/9/2031,5:00:39,19:03:58
8/10/2031,5:01:37,19:02:42
8/11/2031,5:02:36,19:01:25
8/12/2031,5:03:35,19:00:07
8/13/2031,5:04:34,18:58:48
8/14/2031,5:05:33,18:57:28
8/15/2031,5:06:32,18:56:06
8/16/2031,5:07:30,18:54:44
8/17/2031,5:08:29,18:53:20
8/18/2031,5:09:28,18:51:55
8/19/2031,5:10:27,18:50:30
8/20/2031,5:11:26,18:49:03
8/21/2031,5:12:25,18:47:35
8/22/2031,5:13:24,18:46:07
8/23/2031,5:14:23,18:44:37
8/24/2031,5:15:22,18:43:07
8/25/2031,5:16:21,18:41:36
8/26/2031,5:17:20,18:40:04
8/27/2031,5:18:18,18:38:32
8/28/2031,5:19:17,18:36:58
8/29/2031,5:20:16,18:35:25
8/30/2031,5:21:14,18:33:50
8/31/2031,5:22:13,18:32:15
9/1/2031,5:23:11,18:30:39
9/2/2031,5:24:10,18:29:02
9/3/2031,5:25:08,18:27:25
9/4/2031,5:26:07,18:25:48
9/5/2031,5:27:05,18:24:10
9/6/2031,5:28:03,18:22:32
9/7/2031,5:29:02,18:20:53
9/8/2031,5:30:00,18:19:14
9/9/2031,5:30:58,18:17:34
9/10/2031,5:31:56,18:15:54
9/11/2031,5:32:55,18:14:14
9/12/2031,5:33:53,18:12:34
9/13/2031,5:34:51,18:10:53
9/14/2031,5:35:50,18:09:12
9/15/2031,5:36:48,18:07:31
9/16/2031,5:37:46,18:05:50
9/17/2031,5:38:45,18:04:09
9/18/2031,5:39:43,18:02:27
9/19/2031,5:40:42,18:00:46
9/20/2031,5:41:41,17:59:04
9/21/2031,5:42:40,17:57:23
9/22/2031,5:43:39,17:55:41
9/23/2031,5:44:38,17:54:00
9/24/2031,5:45:37,17:52:18
9/25/2031,5:46:36,17:50:37
9/26/2031,5:47:36,17:48:56
9/27/2031,5:48:35,17:47:15
9/28/2031,5:49:35,17:45:34
9/29/2031,5:50:35,17:43:53
9/30/2031,5:51:35,17:42:13
10/1/2031,5:52:36,17:40:33
10/2/2031,5:53:36,17:38:54
10/3/2031,5:54:37,17:37:14
10/4/2031,5:55:38,17:35:35
10/5/2031,5:56:40,17:33:57
10/6/2031,5:57:41,17:32:19
10/7/2031,5:58:43,17:30:41
10/8/2031,5:59:45,17:29:04
10/9/2031,6:00:48,17:27:28
10/10/2031,6:01:51,17:25:52
10/11/2031,6:02:54,17:24:16
10/12/2031,6:03:57,17:22:42
10/13/2031,6:05:01,17:21:08
10/14/2031,6:06:05,17:19:34
10/15/2031,6:07:09,17:18:02
10/16/2031,6:08:13,17:16:30
10/17/2031,6:09:18,17:14:59
10/18/2031,6:10:24,17:13:29
10/19/2031,6:11:29,17:12:00
10/20/2031,6:12:35,17:10:31
10/21/2031,6:13:41,17:09:04
10/22/2031,6:14:48,17:07:38
10/23/2031,6:15:55,17:06:12
10/24/2031,6:17:02,17:04:48
10/25/2031,6:18:10,17:03:25
10/26/2031,6:19:17,17:02:03
10/27/2031,6:20:26,17:00:42
10/28/2031,6:21:34,16:59:22
10/29/2031,6:22:43,16:58:04
10/30/2031,6:23:52,16:56:46
10/31/2031,6:25:01,16:55:30
11/1/2031,6:26:11,16:54:16
11/2/2031,6:27:20,16:53:03
11/3/2031,6:28:30,16:51:51
11/4/2031,6:29:40,16:50:41
11/5/2031,6:30:51,16:49:32
11/6/2031,6:32:01,16:48:25
11/7/2031,6:33:12,16:47:19
11/8/2031,6:34:23,16:46:15
